623 , 922 , 847 , 926 , 847 , 951 , 623 , 947
79 , 1171 , 175 , 1170 , 175 , 1199 , 79 , 1199
79 , 490 , 463 , 491 , 463 , 518 , 79 , 517
687 , 1085 , 815 , 1084 , 815 , 1107 , 687 , 1108
879 , 709 , 1023 , 711 , 1023 , 734 , 879 , 732
79 , 1355 , 352 , 1361 , 351 , 1386 , 78 , 1380
687 , 710 , 815 , 710 , 815 , 733 , 687 , 734
879 , 1085 , 1007 , 1085 , 1007 , 1107 , 879 , 1108
495 , 1030 , 623 , 1032 , 623 , 1056 , 495 , 1054
62 , 820 , 159 , 818 , 160 , 844 , 63 , 846
479 , 1085 , 623 , 1084 , 623 , 1107 , 479 , 1108
143 , 280 , 239 , 280 , 239 , 305 , 143 , 306
78 , 1196 , 175 , 1194 , 176 , 1220 , 79 , 1222
79 , 358 , 1023 , 359 , 1023 , 386 , 79 , 385
0 , 69 , 143 , 72 , 143 , 97 , 0 , 95
495 , 953 , 575 , 953 , 575 , 978 , 495 , 979
79 , 1223 , 431 , 1224 , 431 , 1251 , 79 , 1250
79 , 412 , 847 , 414 , 847 , 439 , 79 , 436
479 , 710 , 623 , 710 , 623 , 733 , 479 , 733
879 , 846 , 1007 , 847 , 1007 , 868 , 879 , 867
79 , 465 , 1007 , 464 , 1007 , 493 , 79 , 494
63 , 279 , 97 , 282 , 95 , 307 , 61 , 304
79 , 1061 , 175 , 1059 , 175 , 1084 , 79 , 1085
63 , 330 , 1007 , 331 , 1007 , 356 , 63 , 356
0 , 170 , 288 , 176 , 287 , 202 , 0 , 196
687 , 654 , 815 , 654 , 815 , 676 , 687 , 676
895 , 951 , 943 , 951 , 943 , 978 , 895 , 978
879 , 1202 , 1007 , 1202 , 1007 , 1225 , 879 , 1226
0 , 93 , 239 , 97 , 239 , 120 , 0 , 116
79 , 1002 , 207 , 1002 , 207 , 1028 , 79 , 1029
479 , 1060 , 623 , 1060 , 623 , 1082 , 479 , 1082
879 , 820 , 1007 , 820 , 1007 , 845 , 879 , 845
63 , 229 , 239 , 226 , 239 , 254 , 63 , 256
655 , 953 , 799 , 953 , 799 , 977 , 655 , 978
79 , 1302 , 991 , 1302 , 991 , 1330 , 79 , 1330
687 , 846 , 815 , 846 , 815 , 868 , 687 , 867
639 , 546 , 831 , 547 , 831 , 573 , 639 , 571
687 , 1201 , 815 , 1202 , 815 , 1225 , 687 , 1224
895 , 1228 , 1007 , 1229 , 1007 , 1250 , 895 , 1250
479 , 821 , 623 , 819 , 623 , 847 , 479 , 849
