1343 , 768 , 1471 , 768 , 1471 , 787 , 1343 , 787
1375 , 287 , 1471 , 286 , 1471 , 307 , 1375 , 307
623 , 901 , 751 , 901 , 751 , 919 , 623 , 920
623 , 639 , 751 , 638 , 751 , 658 , 623 , 659
1167 , 573 , 1279 , 574 , 1279 , 596 , 1167 , 595
1167 , 542 , 1471 , 542 , 1471 , 563 , 1167 , 563
1343 , 735 , 1471 , 735 , 1471 , 754 , 1343 , 755
1343 , 638 , 1471 , 638 , 1471 , 659 , 1343 , 659
1183 , 606 , 1279 , 607 , 1279 , 628 , 1183 , 626
1343 , 934 , 1471 , 933 , 1471 , 952 , 1343 , 952
1183 , 474 , 1231 , 474 , 1231 , 500 , 1183 , 500
431 , 573 , 559 , 573 , 559 , 595 , 431 , 595
223 , 285 , 335 , 284 , 335 , 308 , 223 , 309
431 , 669 , 559 , 670 , 559 , 691 , 431 , 690
1263 , 933 , 1295 , 934 , 1295 , 952 , 1263 , 951
431 , 541 , 559 , 541 , 559 , 564 , 431 , 563
815 , 734 , 927 , 733 , 927 , 754 , 815 , 755
991 , 606 , 1103 , 606 , 1103 , 627 , 991 , 627
431 , 869 , 559 , 869 , 559 , 888 , 431 , 888
1359 , 459 , 1407 , 460 , 1407 , 484 , 1359 , 483
271 , 460 , 319 , 460 , 319 , 484 , 271 , 484
431 , 904 , 559 , 901 , 559 , 919 , 431 , 922
831 , 605 , 927 , 605 , 927 , 627 , 831 , 627
607 , 542 , 751 , 542 , 751 , 563 , 607 , 563
1343 , 968 , 1471 , 966 , 1471 , 984 , 1343 , 986
207 , 998 , 351 , 999 , 351 , 1023 , 207 , 1022
831 , 638 , 927 , 636 , 927 , 658 , 831 , 660
1183 , 638 , 1295 , 639 , 1295 , 660 , 1183 , 658
1359 , 703 , 1471 , 703 , 1471 , 723 , 1359 , 723
447 , 703 , 559 , 704 , 559 , 723 , 447 , 723
799 , 541 , 927 , 542 , 927 , 564 , 799 , 563
255 , 508 , 335 , 508 , 335 , 533 , 255 , 533
799 , 477 , 879 , 476 , 879 , 500 , 799 , 500
447 , 605 , 559 , 605 , 559 , 627 , 447 , 628
910 , 444 , 959 , 442 , 960 , 466 , 911 , 468
1343 , 606 , 1471 , 606 , 1471 , 628 , 1343 , 628
623 , 702 , 751 , 701 , 751 , 723 , 623 , 724
623 , 606 , 751 , 607 , 751 , 628 , 623 , 627
1343 , 900 , 1471 , 902 , 1471 , 922 , 1343 , 919
991 , 734 , 1103 , 733 , 1103 , 755 , 991 , 756
1311 , 319 , 1471 , 318 , 1471 , 339 , 1311 , 340
255 , 837 , 335 , 836 , 335 , 856 , 255 , 856
815 , 701 , 927 , 701 , 927 , 723 , 815 , 723
623 , 575 , 751 , 574 , 751 , 595 , 623 , 596
223 , 734 , 336 , 737 , 335 , 766 , 222 , 763
239 , 641 , 351 , 640 , 351 , 666 , 239 , 666
270 , 185 , 399 , 182 , 400 , 209 , 271 , 212
975 , 542 , 1103 , 543 , 1103 , 564 , 975 , 563
1343 , 670 , 1471 , 670 , 1471 , 691 , 1343 , 691
623 , 475 , 703 , 475 , 703 , 499 , 623 , 499
223 , 123 , 559 , 119 , 559 , 141 , 223 , 145
991 , 936 , 1055 , 936 , 1055 , 955 , 991 , 954
223 , 708 , 351 , 706 , 351 , 733 , 223 , 735
815 , 899 , 927 , 901 , 927 , 921 , 815 , 919
814 , 937 , 927 , 933 , 928 , 952 , 815 , 955
1247 , 121 , 1471 , 119 , 1471 , 142 , 1247 , 143
895 , 254 , 1039 , 255 , 1039 , 276 , 895 , 275
959 , 287 , 1039 , 288 , 1039 , 308 , 959 , 307
222 , 936 , 287 , 932 , 288 , 953 , 223 , 957
974 , 805 , 1103 , 800 , 1104 , 820 , 975 , 825
623 , 936 , 751 , 934 , 751 , 953 , 623 , 956
431 , 475 , 527 , 477 , 527 , 501 , 431 , 499
1167 , 1000 , 1279 , 1000 , 1279 , 1019 , 1167 , 1019
239 , 868 , 319 , 868 , 319 , 888 , 239 , 888
446 , 1004 , 559 , 999 , 560 , 1018 , 447 , 1024
271 , 402 , 447 , 404 , 447 , 429 , 271 , 428
255 , 358 , 815 , 355 , 815 , 384 , 255 , 387
1215 , 224 , 1312 , 227 , 1311 , 251 , 1214 , 248
1327 , 574 , 1471 , 574 , 1471 , 595 , 1327 , 595
1167 , 800 , 1471 , 799 , 1471 , 819 , 1167 , 820
1343 , 999 , 1471 , 999 , 1471 , 1019 , 1343 , 1019
431 , 968 , 559 , 967 , 559 , 988 , 431 , 988
1167 , 735 , 1295 , 735 , 1295 , 754 , 1167 , 754
223 , 671 , 320 , 673 , 319 , 699 , 222 , 696
495 , 769 , 527 , 769 , 527 , 787 , 495 , 787
895 , 319 , 1039 , 320 , 1039 , 339 , 895 , 339
527 , 774 , 559 , 774 , 559 , 793 , 527 , 793
975 , 475 , 1055 , 476 , 1055 , 499 , 975 , 499
991 , 899 , 1103 , 901 , 1103 , 922 , 991 , 920
991 , 572 , 1103 , 573 , 1103 , 596 , 991 , 595
207 , 901 , 351 , 901 , 351 , 924 , 207 , 924
1167 , 703 , 1279 , 703 , 1279 , 723 , 1167 , 723
447 , 637 , 559 , 638 , 559 , 660 , 447 , 659
223 , 967 , 319 , 966 , 319 , 988 , 223 , 989
815 , 1000 , 927 , 999 , 927 , 1019 , 815 , 1020
623 , 735 , 751 , 735 , 751 , 755 , 623 , 755
399 , 316 , 431 , 316 , 431 , 340 , 399 , 340
223 , 540 , 319 , 540 , 319 , 564 , 223 , 564
799 , 804 , 927 , 804 , 927 , 826 , 799 , 825
223 , 256 , 303 , 257 , 303 , 282 , 223 , 281
447 , 736 , 559 , 736 , 559 , 755 , 447 , 755
222 , 607 , 271 , 606 , 272 , 627 , 223 , 628
815 , 573 , 927 , 574 , 927 , 596 , 815 , 595
622 , 770 , 751 , 767 , 752 , 787 , 623 , 790
991 , 1000 , 1103 , 999 , 1103 , 1019 , 991 , 1020
607 , 868 , 751 , 870 , 751 , 890 , 607 , 888
415 , 805 , 751 , 805 , 751 , 824 , 415 , 824
1167 , 869 , 1279 , 870 , 1279 , 891 , 1167 , 890
975 , 870 , 1103 , 870 , 1103 , 891 , 975 , 890
431 , 936 , 559 , 935 , 559 , 954 , 431 , 956
991 , 704 , 1103 , 703 , 1103 , 723 , 991 , 723
799 , 221 , 879 , 221 , 879 , 244 , 799 , 244
623 , 1001 , 735 , 1000 , 735 , 1019 , 623 , 1020
1310 , 259 , 1471 , 253 , 1472 , 273 , 1311 , 279
399 , 225 , 448 , 226 , 447 , 250 , 398 , 249
1167 , 936 , 1215 , 935 , 1215 , 954 , 1167 , 955
207 , 803 , 319 , 802 , 319 , 829 , 207 , 830
1327 , 867 , 1456 , 871 , 1455 , 891 , 1326 , 887
1167 , 900 , 1295 , 903 , 1295 , 922 , 1167 , 919
799 , 869 , 927 , 868 , 927 , 890 , 799 , 891
207 , 572 , 351 , 572 , 351 , 596 , 207 , 597
239 , 770 , 319 , 770 , 319 , 795 , 239 , 795
815 , 1100 , 863 , 1101 , 863 , 1122 , 815 , 1121
1343 , 768 , 1471 , 768 , 1471 , 787 , 1343 , 787
1375 , 287 , 1471 , 286 , 1471 , 307 , 1375 , 307
623 , 901 , 751 , 901 , 751 , 919 , 623 , 920
623 , 639 , 751 , 638 , 751 , 658 , 623 , 659
1167 , 573 , 1279 , 574 , 1279 , 596 , 1167 , 595
1167 , 542 , 1471 , 542 , 1471 , 563 , 1167 , 563
1343 , 735 , 1471 , 735 , 1471 , 754 , 1343 , 755
1343 , 638 , 1471 , 638 , 1471 , 659 , 1343 , 659
1183 , 606 , 1279 , 607 , 1279 , 628 , 1183 , 626
1343 , 934 , 1471 , 933 , 1471 , 952 , 1343 , 952
1183 , 474 , 1231 , 474 , 1231 , 500 , 1183 , 500
