1535 , 192 , 1615 , 191 , 1615 , 210 , 1535 , 211
319 , 1013 , 415 , 1013 , 415 , 1032 , 319 , 1032
159 , 702 , 287 , 700 , 287 , 723 , 159 , 725
319 , 558 , 399 , 558 , 399 , 579 , 319 , 578
559 , 557 , 639 , 557 , 639 , 579 , 559 , 579
159 , 957 , 287 , 959 , 287 , 983 , 159 , 980
1247 , 656 , 1295 , 656 , 1295 , 674 , 1247 , 674
159 , 877 , 271 , 879 , 271 , 901 , 159 , 899
1535 , 589 , 1615 , 588 , 1615 , 612 , 1535 , 613
1535 , 238 , 1615 , 237 , 1615 , 258 , 1535 , 259
479 , 246 , 528 , 248 , 527 , 266 , 478 , 263
1535 , 765 , 1616 , 768 , 1615 , 789 , 1534 , 786
447 , 557 , 511 , 557 , 511 , 579 , 447 , 578
1359 , 849 , 1391 , 848 , 1391 , 866 , 1359 , 867
1551 , 830 , 1616 , 832 , 1615 , 852 , 1550 , 850
1135 , 438 , 1231 , 437 , 1231 , 455 , 1135 , 456
974 , 527 , 1039 , 524 , 1040 , 547 , 975 , 550
319 , 656 , 415 , 657 , 415 , 675 , 319 , 675
319 , 599 , 415 , 601 , 415 , 619 , 319 , 618
159 , 254 , 255 , 254 , 255 , 275 , 159 , 274
1535 , 353 , 1583 , 352 , 1583 , 370 , 1535 , 371
303 , 432 , 719 , 434 , 719 , 452 , 303 , 450
1439 , 390 , 1519 , 390 , 1519 , 409 , 1439 , 408
159 , 1022 , 271 , 1022 , 271 , 1043 , 159 , 1043
159 , 672 , 223 , 670 , 223 , 689 , 159 , 691
687 , 1015 , 783 , 1014 , 783 , 1032 , 687 , 1033
1535 , 705 , 1599 , 705 , 1599 , 723 , 1535 , 723
319 , 952 , 415 , 952 , 415 , 972 , 319 , 971
1247 , 718 , 1423 , 719 , 1423 , 738 , 1247 , 737
159 , 1005 , 287 , 1005 , 287 , 1025 , 159 , 1024
159 , 796 , 271 , 797 , 271 , 820 , 159 , 819
1231 , 542 , 1423 , 541 , 1423 , 563 , 1231 , 564
1438 , 295 , 1615 , 283 , 1616 , 304 , 1439 , 317
1375 , 90 , 1599 , 90 , 1599 , 114 , 1375 , 115
207 , 473 , 479 , 472 , 479 , 498 , 207 , 499
687 , 847 , 767 , 847 , 767 , 866 , 687 , 866
543 , 657 , 655 , 656 , 655 , 674 , 543 , 675
1551 , 541 , 1584 , 542 , 1583 , 563 , 1550 , 562
319 , 846 , 415 , 845 , 415 , 864 , 319 , 865
159 , 851 , 287 , 851 , 287 , 877 , 159 , 878
1535 , 941 , 1599 , 941 , 1599 , 964 , 1535 , 965
1327 , 437 , 1423 , 437 , 1423 , 456 , 1327 , 456
159 , 589 , 287 , 590 , 287 , 609 , 159 , 609
1023 , 1055 , 1119 , 1055 , 1119 , 1074 , 1023 , 1074
1343 , 1055 , 1423 , 1056 , 1423 , 1075 , 1343 , 1073
159 , 206 , 239 , 207 , 239 , 227 , 159 , 226
159 , 653 , 271 , 653 , 271 , 675 , 159 , 675
159 , 399 , 255 , 399 , 255 , 418 , 159 , 419
159 , 942 , 287 , 940 , 287 , 963 , 159 , 964
1534 , 1006 , 1599 , 1002 , 1600 , 1023 , 1535 , 1027
1439 , 341 , 1519 , 343 , 1519 , 363 , 1439 , 361
175 , 541 , 271 , 542 , 271 , 562 , 175 , 561
1534 , 749 , 1615 , 746 , 1616 , 771 , 1535 , 774
1535 , 856 , 1583 , 856 , 1583 , 876 , 1535 , 875
319 , 781 , 415 , 781 , 415 , 801 , 319 , 801
159 , 896 , 415 , 890 , 415 , 911 , 159 , 916
1470 , 142 , 1599 , 138 , 1600 , 161 , 1471 , 165
319 , 717 , 415 , 717 , 415 , 736 , 319 , 736
159 , 919 , 271 , 921 , 271 , 946 , 159 , 944
687 , 781 , 783 , 781 , 783 , 801 , 687 , 801
159 , 608 , 191 , 608 , 191 , 627 , 159 , 627
687 , 560 , 767 , 559 , 767 , 579 , 687 , 579
1535 , 304 , 1583 , 304 , 1583 , 323 , 1535 , 322
1535 , 725 , 1583 , 726 , 1583 , 745 , 1535 , 744
1535 , 607 , 1567 , 606 , 1567 , 626 , 1535 , 627
686 , 956 , 783 , 952 , 784 , 972 , 687 , 975
303 , 1054 , 415 , 1052 , 415 , 1072 , 303 , 1074
159 , 327 , 287 , 329 , 287 , 353 , 159 , 351
1439 , 205 , 1519 , 205 , 1519 , 225 , 1439 , 224
159 , 777 , 271 , 777 , 271 , 801 , 159 , 800
1566 , 791 , 1599 , 789 , 1600 , 807 , 1567 , 809
