0 , 179 , 335 , 180 , 335 , 207 , 0 , 207
687 , 684 , 799 , 683 , 799 , 708 , 687 , 709
79 , 738 , 335 , 738 , 335 , 766 , 79 , 766
0 , 2 , 255 , 4 , 255 , 33 , 0 , 32
143 , 929 , 1023 , 929 , 1023 , 955 , 143 , 956
78 , 1162 , 127 , 1161 , 128 , 1186 , 79 , 1188
143 , 954 , 703 , 956 , 703 , 982 , 143 , 980
79 , 390 , 255 , 391 , 255 , 418 , 79 , 417
0 , 75 , 127 , 74 , 127 , 100 , 0 , 101
703 , 629 , 799 , 631 , 799 , 656 , 703 , 654
895 , 391 , 1023 , 391 , 1023 , 414 , 895 , 414
79 , 792 , 447 , 793 , 447 , 819 , 79 , 818
79 , 547 , 527 , 546 , 527 , 574 , 79 , 575
703 , 1131 , 799 , 1132 , 799 , 1156 , 703 , 1156
895 , 792 , 1007 , 790 , 1007 , 816 , 895 , 817
943 , 764 , 1024 , 766 , 1023 , 792 , 942 , 789
79 , 711 , 271 , 710 , 271 , 738 , 79 , 738
895 , 602 , 1007 , 600 , 1007 , 625 , 895 , 627
687 , 659 , 799 , 658 , 799 , 683 , 687 , 684
895 , 822 , 1023 , 823 , 1023 , 844 , 895 , 843
79 , 1105 , 207 , 1106 , 207 , 1135 , 79 , 1134
895 , 362 , 1007 , 362 , 1007 , 386 , 895 , 386
703 , 604 , 799 , 604 , 799 , 628 , 703 , 628
78 , 1131 , 255 , 1126 , 256 , 1158 , 79 , 1163
0 , 1009 , 207 , 1002 , 208 , 1029 , 0 , 1036
0 , 105 , 239 , 102 , 239 , 126 , 0 , 129
671 , 391 , 799 , 390 , 799 , 413 , 671 , 414
79 , 658 , 351 , 660 , 351 , 687 , 79 , 685
79 , 603 , 319 , 603 , 319 , 628 , 79 , 628
79 , 336 , 351 , 335 , 351 , 362 , 79 , 363
687 , 548 , 799 , 548 , 799 , 572 , 687 , 572
79 , 574 , 559 , 576 , 559 , 605 , 79 , 603
0 , 232 , 255 , 232 , 255 , 258 , 0 , 258
143 , 871 , 1023 , 872 , 1023 , 900 , 143 , 899
639 , 283 , 751 , 285 , 751 , 313 , 639 , 311
895 , 548 , 1007 , 548 , 1007 , 571 , 895 , 572
79 , 681 , 351 , 684 , 351 , 711 , 79 , 708
79 , 629 , 351 , 629 , 351 , 656 , 79 , 656
0 , 448 , 159 , 442 , 160 , 468 , 0 , 475
702 , 1164 , 799 , 1161 , 800 , 1181 , 703 , 1184
975 , 1558 , 1024 , 1561 , 1023 , 1581 , 974 , 1578
911 , 335 , 1007 , 336 , 1007 , 362 , 911 , 361
911 , 710 , 1023 , 711 , 1023 , 738 , 911 , 736
927 , 739 , 1008 , 741 , 1007 , 765 , 926 , 763
719 , 1108 , 799 , 1108 , 799 , 1130 , 719 , 1130
687 , 574 , 800 , 578 , 799 , 602 , 686 , 598
847 , 285 , 1007 , 284 , 1007 , 308 , 847 , 309
703 , 338 , 799 , 338 , 799 , 363 , 703 , 363
671 , 363 , 799 , 365 , 799 , 387 , 671 , 384
79 , 763 , 335 , 764 , 335 , 792 , 79 , 792
639 , 1058 , 751 , 1056 , 751 , 1082 , 639 , 1084
143 , 899 , 1039 , 900 , 1039 , 927 , 143 , 926
639 , 497 , 751 , 495 , 751 , 526 , 639 , 528
911 , 1161 , 1023 , 1159 , 1023 , 1182 , 911 , 1184
831 , 495 , 1008 , 499 , 1007 , 526 , 830 , 522
63 , 362 , 335 , 363 , 335 , 389 , 63 , 388
671 , 824 , 799 , 823 , 799 , 844 , 671 , 844
911 , 1107 , 1007 , 1108 , 1007 , 1132 , 911 , 1131
